f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
1.85630675573615,5.2229297090724,2.66823989349759,4.23593093990348,3.50091458857059,3.69512153882533,2.90110474964604,4.60354195698164,2.02069149492308,3.19749485980719
1.90993227521506,5.11000879224283,3.25165509588425,4.5582402527798,3.3543543482665,4.58368751592934,2.04827542812563,4.45007388433442,4.70649965712801,3.89059038460255
2.47949049600995,5.24733516001632,3.93617142931547,2.97483637183905,4.95980483968742,3.75761307426728,4.88475077529438,2.55376137071289,2.26892858068459,3.23800734360702
2.00222583744418,5.02781957143235,2.92618692061842,2.80000852630474,2.42640302143991,3.93536038487218,2.26324008055963,2.68167942925356,4.51128433109261,3.09617225173861
2.32671368428166,5.08205501929809,2.11127943845773,2.730642326409,4.50150725455023,4.30125220865011,4.24407019116916,3.99687751149759,3.66261812485754,3.86256464826874
1.7122986710171,4.88830861753037,3.76602830953752,4.8687508746516,2.08858847012743,4.0785710720811,4.50802463758737,3.40423776418902,3.81025079055689,4.86787409684621
1.96189663959142,5.12107413378607,2.08389745928949,3.49180621816777,4.336276111193,4.6003930484876,2.0479416041635,2.32892019185238,4.43408297887072,3.42821761942469
2.07568478072737,4.89873329156215,2.82799231991224,4.08335472620092,2.68602182087488,2.28409265680239,4.55858449474908,2.43694489286281,2.78892387496307,3.86139131244272
2.06000770904116,4.71588689906085,3.89159172265418,4.74539574189112,2.40158035536297,3.82981788250618,3.6508917955216,2.95152300014161,2.1198408389464,2.8676722610835
1.79887274809783,5.02559859313683,4.39919959457165,3.82676536100917,2.57183277141303,2.72262436896563,3.01906222524121,3.82160899508744,2.41486208792776,3.22270316677168
2.00385185492507,5.38917024354629,4.19075357485714,2.7878265734762,2.64759391918778,3.40892497682944,2.97710561566055,4.84104578662664,2.31616949895397,3.33463155827485
1.7845158693776,5.16018286791461,2.32207144978352,4.75679221330211,4.80251417635009,2.85176626010798,3.91766033601016,3.26775850867853,2.52621746179648,2.85060106939636
2.14254066504886,5.23305067798925,3.11468895941467,4.13483923580498,4.96645296365023,4.75532383588143,2.38354188995436,4.77946573565714,4.88353986549191,4.91041686548851
2.21695501797213,5.07177114461863,4.46213929385913,2.13148578139953,2.93007478560321,3.1992321475409,2.93336330447346,2.29892328125425,2.58208592468873,4.64779651770368
1.55500246070252,4.87828856433676,4.01447603136741,3.90052288048901,2.41139263799414,3.69603398093022,3.74924781965092,4.59886687714607,2.99654230335727,4.42655192269012
2.24713869246003,4.95955182897794,3.36712106038626,4.55819716351107,3.98295742017217,2.24263103702106,4.2775887157768,2.7814646915067,4.0769019452855,4.1246793619357
1.7517911006383,4.94535037863761,2.3532860990045,2.35728757805191,3.75474013015628,4.82810055464506,3.65510942530818,2.85209719790146,4.08039924758486,2.54060480860062
2.09095385379653,4.90626004404358,3.90267167035448,4.8561137097422,3.03219599765725,4.20733581599779,4.06336191599257,2.49757402320392,2.85831976495683,2.19192712916993
2.13198052762852,5.14083345678594,3.58655441706646,2.12251957925037,4.44186961534433,3.42593664862216,3.11379301268607,2.08986988430843,2.89735776023008,2.3197430325672
1.96002203437971,4.76052729952692,4.1407069424384,2.51179994503036,2.8495518786367,2.54552974598482,4.7202405706048,2.29435592424124,3.28986174170859,4.54455295484513
1.87097720862804,5.17327322642255,1.76873785623166,2.06946022878401,4.53752318187617,4.19110064161941,4.92720597120933,2.35957325529307,3.14788748230785,3.07829062570818
2.03306420424841,5.17283049724518,3.07712639398645,3.16972971963696,2.41106565645896,3.84388113184832,4.29828254436143,2.5824503286276,4.72044954891317,4.35500178509392
2.08776374014289,4.76027552818625,4.61121930595944,4.12783142272383,4.5858432687819,2.18312477017753,2.03679834096693,4.48877779091708,3.60428389464505,4.72411653306335
2.17666056398974,5.12789839958011,2.30991453038724,3.96726663713343,2.20136185665615,2.15988614968956,3.56781192752533,2.04594278009608,3.82222211384214,3.90027415379882
1.58953260321961,5.4860453304689,4.98976762155072,3.45842815050855,3.30562530620955,3.3657689448446,4.39713875437155,3.15707272174768,3.51311915926635,3.84534886525944
1.67272414638819,4.88855690361168,2.83278788739663,2.24216948822141,4.04040487855673,2.54288641083986,2.62236671103165,4.74306802940555,3.51323210960254,2.2026197121013
4.85435617776174,2.07125666897241,2.43754005629086,2.41614003339782,4.90365320187993,2.61748076067306,3.47391777206212,3.15884535177611,2.04585699271411,3.2709551283624
4.691911518942,1.8683979584101,4.33647750024333,3.6715824236162,3.68081859569065,4.82761714234948,4.94561434467323,3.62714833649807,2.92895300406963,2.65260410541669
4.86138107719788,2.17104044101284,2.67437241835665,2.75878527876921,4.15071848384105,3.13797137583606,2.67236632178538,4.23275924660265,3.2855080680456,2.95775065501221
5.02376988660091,2.23058724511172,4.05634645730081,2.2208185121417,2.8502742680721,3.87872042367235,4.13758596591651,2.99999729520641,3.68639319692738,2.724860382732
4.72705810840262,2.05525491130867,3.92438687606746,4.287945875898,4.406758710742,2.55050720577128,2.45037817792036,2.97474571457133,4.76229640096426,2.00345715507865
5.11799653587346,2.02882093249244,1.82562767915959,3.81910632783547,3.88765807496384,3.97762285498902,3.57717751828022,3.27122911042534,3.55076725757681,2.67145148315467
5.05786880576347,1.98487498384403,4.89233858494912,2.99898159573786,4.72688273573294,4.20407873205841,4.48542747017927,2.82890404714271,4.22011990938336,4.90749386604875
4.81915699487587,2.43228316926056,3.80974611094999,4.72899085632525,3.18837556708604,3.48703829897568,2.380581632955,3.878270448884,3.85353842750192,3.29720859578811
5.04526498847621,2.05526310642716,4.29864132166369,3.77008159039542,2.92485324200243,4.60615623136982,4.45904984511435,2.13079353468493,2.61724852886982,4.88992138556205
5.14961623249877,1.96834119426001,3.74647487599236,4.83927718829364,4.19508248916827,4.49551383336075,2.73801024910063,3.81960436026566,3.52606712235138,2.76746034738608
5.21221905065235,1.49841643956055,2.95521662617967,4.70699161617085,4.08502570539713,4.94989647599868,2.29105389653705,3.25114729069173,2.18318704352714,2.40629161708057
4.95743034427069,1.68694364699389,4.25205686266565,3.16090411623009,3.30590049666353,4.00055067520589,2.49110436043702,2.13085706741549,4.32350638369098,3.6877760796342
4.98127264121779,1.98446535987789,4.41806884999221,4.15544298477471,4.42255967110395,3.92858042614534,3.99306561192498,4.98022322147153,2.6127405918669,3.29974802327342
4.98265717300361,2.04125880896862,4.07720481824672,4.48204116453417,2.91683913464658,2.13543585455045,4.03228435036726,3.87968312297016,4.5712207837496,4.58868237934075
5.28829235121101,2.05537449177232,3.46121210063067,4.74146613385528,4.74366593989544,2.57253932743333,2.39885562844574,4.51652045501396,3.54131544637494,4.74643083359115
5.2250143784556,2.16430135608972,3.41174141248139,2.39185639633797,3.88948816852644,2.09776173112914,4.93857195414603,3.19125388958491,2.75486404215917,3.85492679406889
5.16688031355141,1.96116951813591,3.48554245044377,2.13325123023242,4.33149277418852,4.54158343374729,2.43983742687851,4.85926695726812,4.43824834050611,4.52279189345427
4.94253184003186,2.24291775889651,3.01358613118859,4.96470160339959,4.15143167693168,3.27337176795118,4.82545026182197,3.13519334071316,2.20100767305121,2.86476535489783
5.07464828683328,1.81569679142608,3.79261480474221,3.16843806137331,3.98952856822871,4.45161031582393,4.10105523467064,4.45968526252545,2.07858043652959,4.69738560379483
5.08065806624414,1.75831145591139,1.89761344616741,4.13316023931839,4.10927600204013,2.45497997966595,3.70388871058822,2.02167965425178,3.7887689366471,2.42330972966738
4.79166534114214,1.75420276448924,4.99593084259044,3.57782023074105,2.57790754386224,3.21753231692128,2.73904696828686,4.6212279626634,4.54068129928783,2.42575059016235
4.65433909693585,2.1484594048373,2.79714567059673,3.16070382576436,3.79423464369029,4.16752679459751,3.02261459734291,2.22183198062703,3.35719748423435,3.73870273726061
5.12836600553032,1.98341601153215,2.05411526049652,4.15570049220696,4.301511565689,2.17890148540027,4.51928583625704,4.45011275261641,3.50653193192557,4.98506230441853
4.69413789376392,2.1579635843641,4.38832059817726,4.64054215233773,2.70912779564969,2.99104766966775,4.76456439867616,3.7581291096285,2.62897882214747,3.60043955710717
5.00033673769684,1.94645871568858,3.81779051392366,2.36348058911972,4.07466818764806,4.3302920057904,3.54609466157854,4.04823906347156,4.1467585710343,2.38553172512911
5.05004956426967,1.88162157955744,4.42509500237951,3.10115671041422,2.27671723300591,4.52137803542428,4.6643365949858,4.14247317076661,3.60914016049355,2.53135821502656
5.11277347806118,1.9263294849747,1.95271672642292,4.36979559063911,4.21112372097559,4.61174459080212,4.11221660906449,2.84031583578326,2.14741828595288,4.32365081994794
5.03788524750296,1.62947663515165,4.66027665017227,2.64680069568567,4.83404321433045,4.85912570473738,3.27128836908378,4.02054067468271,4.46814464102499,3.95153330685571
4.85342923874058,1.76607694791718,4.1024997369879,3.86218028282747,3.99226295528933,3.15186725743115,2.90080731012858,2.89111813530326,2.75748939602636,3.66852211812511
5.19727317197909,1.71159307072831,4.33871432551888,3.1331670708023,4.00224672397599,4.8518958997447,4.8901533219032,3.71313732420094,3.56434680195525,4.23652145825326
5.34772675338125,2.21086445439507,5.05179352327898,3.81210589990951,3.26006502308883,4.11231387685984,2.37446178821847,2.16411854419857,2.98097630101256,3.02963862800971
5.17623576178509,1.88053398172744,3.27730557536633,3.69355480466038,2.41390076745301,3.26594418147579,4.04102159873582,3.04282525042072,2.33110652398318,3.17372068809345
4.61126981973521,2.15789197055804,4.71649814497989,4.08332990040071,3.40809534094296,3.17394828191027,4.45951743097976,3.49303725291975,4.55519651272334,3.05656868545339
5.27991523708059,2.30329812033839,2.52087212090621,4.44243105966598,2.28126272791997,2.63170023681596,2.64882446569391,3.59506695414893,3.87392011051998,3.86837631626986
4.98878881076275,1.96164503817801,2.38379586682959,3.36105270357803,4.2622200534679,4.25744054280221,3.78226153715514,4.44730513216928,4.54419807135127,2.48223779047839
5.10498285586386,2.05677578127047,2.79348223174089,3.10989408520982,3.09898371668532,3.33523355145007,2.48508779192343,3.53097939956933,2.3780354342889,2.7393065970391
5.12440664717421,1.64978649612078,3.96391936823974,4.46797711472027,3.70440914505161,3.35994452727027,3.21657955856062,4.54683740483597,4.00475483806804,4.84300676360726
4.98066278535866,1.83626604449604,3.10150062507476,3.53787281434052,3.14906394248828,2.24975257785991,2.71665529720485,3.78257858962752,3.82379909139127,4.96502487454563
4.98494736047025,2.01124296987657,4.62166605625518,4.22474547591992,2.60971610015258,3.09550708625466,3.58279653661884,3.61368587403558,4.83699907222763,3.60698893666267
5.20383141386618,2.05981738066723,4.66794690269707,4.54801543452777,3.60579615761526,4.68485871748999,4.01286440342665,3.88112124032341,3.74187328643166,2.13592305965722
5.14232038449725,1.84812037654022,3.15344622192568,3.32089914614335,3.15754174720496,3.63331353780814,4.72269491059706,2.87592142843641,2.90939855901524,3.80679936381057
5.19805244920885,2.53697179984536,3.23009747210518,3.21772491978481,4.58685607789084,2.0924811991863,2.99839154747315,3.70171741489321,4.80433741211891,4.16503795189783
5.47658533904607,1.90832197218152,3.33889995810531,4.55275283241645,2.28069063439034,3.16529924958013,2.72760949819349,4.99849994736724,4.53307808679529,3.74906862922944
5.13288317273882,2.01284871132601,4.28634026976352,4.18107383605093,2.19034561351873,2.34018573793583,2.929966208525,4.76136190537363,3.27372006466612,3.57942033256404
5.04147623147706,2.1299583734307,3.51892677214378,3.84521075454541,2.50029211165383,2.83176337694749,2.68041660473682,4.30802958155982,3.45699525577947,3.0613002369646
4.55787337788488,1.9947962730452,2.0279022730592,4.10000318987295,4.80696569406427,4.15855949302204,2.36900940351188,4.53119813487865,4.30556045589037,2.24018535553478
5.53834280064922,1.87128652259458,4.14145709284612,4.24451889190823,3.32752692583017,3.12807555496693,2.80326687661,4.76683960552327,2.756830454804,2.38517844886519
4.90346463564074,2.20906113279266,2.43426987737376,2.78554292814806,4.02318884828128,3.9033798633609,4.7709609111771,3.80237041017972,4.43611988471821,3.09762616897933
5.47494694301908,2.32310906464144,4.13655430973508,2.82858995487913,2.10823399713263,3.49024337739684,2.16945247864351,3.10340578458272,4.46628622431308,3.80043948651291
5.074928713601,1.99406120579003,2.83698398799507,2.59839131496847,3.40526326419786,4.4224593732506,3.50436544045806,4.24101050244644,3.25201112474315,2.71353010600433
5.30768603977936,2.11245346908061,4.51949482985609,4.82898799073882,2.13696071063168,3.74656522436999,4.38135780859739,3.4545822176151,4.74912783596665,2.05443816306069
4.97805793576475,1.98051750029947,4.35198104510614,2.81343704345636,3.86010108119808,2.51603841013275,4.51378203555942,2.01443246728741,2.21262701926753,2.92961878911592
5.10229415093962,2.20329104354043,3.38229528277875,3.49522594735026,4.59467596467584,4.81187311885878,3.72882100497372,4.01942733721808,4.4302882545162,2.23403797973879
5.04279159592845,1.76876652114803,2.187609718276,2.11006364575587,2.58760748174973,2.16143262409605,2.72555026994087,3.21094273566268,3.45771341375075,2.75273727043532
4.9627758601253,2.4641720447989,3.22354261838612,4.40521169849671,2.84629535977729,2.26169656147249,3.74618667457253,4.85954610398039,2.91570417536423,2.42262481851503
4.9759212350755,1.87929375044233,3.9468526931666,3.21567369764671,4.59556126617827,4.52467401698232,2.4125467017293,2.40311425831169,3.85362149984576,3.11034424440004
5.20256686716885,1.70823011711238,5.0306754780014,3.38037771568634,2.0961051415652,3.26266778283753,3.44813697203062,3.13315983652137,2.95776011259295,2.42109636240639
4.9597083706057,1.92981643456139,3.48906471780623,4.7934564515017,4.34706612606533,4.15245815832168,2.28105683834292,4.69957109843381,3.95701044122688,3.70398999820463
4.59246350111184,2.029341696829,4.13744497013773,3.16964217694476,3.36520848190412,4.20845219329931,2.91490858397447,4.41002302966081,4.74754491914064,3.62804122082889
4.96082215023403,2.32472424153605,4.72627614416953,4.23744910722598,2.24036566563882,4.9624116353225,4.03011606377549,3.51928203180432,3.70723709370941,2.49107924825512
5.10795812110725,2.18224193535426,4.28404873424698,4.35082548996434,4.72028261004016,4.882901358651,2.61540496489033,2.05428120773286,3.9136721175164,4.83509822771885
5.12329114327029,2.02849168640916,4.64157944650376,2.62236875970848,2.56701996363699,2.42538120318204,3.18475551810116,2.75081939599477,3.24820994213223,3.87767769186758
5.12331356349549,1.72210329520237,2.02553339795139,2.16958018881269,4.23828760487959,3.99485394754447,4.40855931816623,2.91796444915235,4.38983045355417,2.19453551457264
4.66157969582618,1.82679245106558,4.69318412507919,2.99454150116071,3.29469223949127,2.09946272661909,2.68496208358556,3.98517211945727,4.58682858245447,2.54275482823141
5.07374841160224,1.96734301355414,3.46116880667834,4.05141555680893,4.01159659167752,3.48354005161673,2.23072255356237,2.29453099705279,3.10225136601366,4.00321440631524
5.19357184198941,2.51060522269212,2.70717908172537,4.30332280485891,2.56235363800079,4.37405726802535,4.33467472344637,4.89587135287002,3.46381570887752,4.72018063091673
5.25531573629353,1.62795448515632,3.28276627057445,3.95914817438461,4.64522951864637,3.1376292607747,4.01041909004562,4.6016709737014,4.68905561603606,4.44745614891872
4.95500774579118,2.2262109303692,4.40653874614137,4.80141198262572,2.1466023453977,4.84489808417857,3.53332902095281,2.85458771348931,3.39146854938008,3.32742331922054
4.93562148276344,1.89455314855322,3.54389822772798,2.01054785470478,2.66061466024257,3.98202734114602,2.64200618071482,3.3040617138613,2.62798399711028,2.48360424325801
5.29756756637561,2.33319817999748,4.36811065591445,3.13516727788374,2.78540139831603,3.29829528578557,2.56307989638299,3.02284712600522,4.02876888797618,2.4973190499004
4.66641439084414,1.77215987200532,2.81469531304392,3.93111215345562,4.30162971210666,4.51604779460467,3.83344152732752,3.04438992543146,4.20238944259472,3.43683760985732
4.91263400461737,2.02872464693255,4.4185895666436,2.29721783357672,3.15788751258515,4.41409616870806,2.11622446891852,2.91251965425909,3.95808248734102,3.18758804397658
5.09149241587149,1.78008981165945,3.01801276501829,2.04519038554281,2.83571932720952,3.28118691546842,2.68832166003995,4.74354790453799,2.6207426530309,4.38475897884928
4.67644524692375,2.18070328527233,3.28861782991246,2.44569521141239,2.23284653620794,2.98817152855918,4.47181366896257,2.85073655378073,4.88231462123804,4.3095112813171
5.05592557248635,2.29675589774762,2.37687422136902,4.23593093990348,3.50091458857059,3.69512153882533,2.90110474964604,4.60354195698164,2.02069149492308,3.19749485980719
5.37557280421044,2.39014420128023,4.85298217252986,4.5582402527798,3.3543543482665,4.58368751592934,2.04827542812563,4.45007388433442,4.70649965712801,3.89059038460255
4.99918786931273,2.1595201315179,3.57593993192222,2.97483637183905,4.95980483968742,3.75761307426728,4.88475077529438,2.55376137071289,2.26892858068459,3.23800734360702
4.94430919500728,2.36865325091556,2.69540348615055,2.80000852630474,2.42640302143991,3.93536038487218,2.26324008055963,2.68167942925356,4.51128433109261,3.09617225173861
5.09498234280681,2.24928478173233,4.82708448983193,2.730642326409,4.50150725455023,4.30125220865011,4.24407019116916,3.99687751149759,3.66261812485754,3.86256464826874
4.94418556584254,1.9736250176352,3.18716828966255,4.8687508746516,2.08858847012743,4.0785710720811,4.50802463758737,3.40423776418902,3.81025079055689,4.86787409684621
5.16268007481581,2.09540744765694,4.31940558474598,3.49180621816777,4.336276111193,4.6003930484876,2.0479416041635,2.32892019185238,4.43408297887072,3.42821761942469
5.18088709288994,1.80560115770481,2.48793184963301,4.08335472620092,2.68602182087488,2.28409265680239,4.55858449474908,2.43694489286281,2.78892387496307,3.86139131244272
5.00053833224602,1.9629595661198,2.88740882592584,4.74539574189112,2.40158035536297,3.82981788250618,3.6508917955216,2.95152300014161,2.1198408389464,2.8676722610835
4.76466156845005,2.24419274166976,2.64491158894014,3.82676536100917,2.57183277141303,2.72262436896563,3.01906222524121,3.82160899508744,2.41486208792776,3.22270316677168
4.73635585450818,2.10825682869647,2.32483857631919,2.7878265734762,2.64759391918778,3.40892497682944,2.97710561566055,4.84104578662664,2.31616949895397,3.33463155827485
4.88140052686894,2.09147146632507,4.12626508419583,4.75679221330211,4.80251417635009,2.85176626010798,3.91766033601016,3.26775850867853,2.52621746179648,2.85060106939636
5.15947610010997,1.79237379206256,2.65089885369899,4.13483923580498,4.96645296365023,4.75532383588143,2.38354188995436,4.77946573565714,4.88353986549191,4.91041686548851
4.60835896506862,1.87909735393318,3.26121714065593,2.13148578139953,2.93007478560321,3.1992321475409,2.93336330447346,2.29892328125425,2.58208592468873,4.64779651770368
4.62273496825349,1.84707879724929,2.98166912792344,3.90052288048901,2.41139263799414,3.69603398093022,3.74924781965092,4.59886687714607,2.99654230335727,4.42655192269012
4.86924403504798,2.0790591740027,4.1707554795742,4.55819716351107,3.98295742017217,2.24263103702106,4.2775887157768,2.7814646915067,4.0769019452855,4.1246793619357
5.07887896959612,1.80189847390669,3.41934557299206,2.35728757805191,3.75474013015628,4.82810055464506,3.65510942530818,2.85209719790146,4.08039924758486,2.54060480860062
4.817286790367,2.11240827801981,5.09369725035419,4.8561137097422,3.03219599765725,4.20733581599779,4.06336191599257,2.49757402320392,2.85831976495683,2.19192712916993
5.17734980741921,1.77671671761329,2.7435870338783,2.12251957925037,4.44186961534433,3.42593664862216,3.11379301268607,2.08986988430843,2.89735776023008,2.3197430325672
5.06667399403104,2.36570609162707,4.15364323081407,2.51179994503036,2.8495518786367,2.54552974598482,4.7202405706048,2.29435592424124,3.28986174170859,4.54455295484513
4.96587207635228,2.09211826989562,5.02564272991178,2.06946022878401,4.53752318187617,4.19110064161941,4.92720597120933,2.35957325529307,3.14788748230785,3.07829062570818
5.16376562730636,1.85979927754935,3.4700586071328,3.16972971963696,2.41106565645896,3.84388113184832,4.29828254436143,2.5824503286276,4.72044954891317,4.35500178509392
5.07767303256387,2.04820918650024,2.91543429524881,4.12783142272383,4.5858432687819,2.18312477017753,2.03679834096693,4.48877779091708,3.60428389464505,4.72411653306335
4.91081299455757,1.92950936015441,4.37517160276423,3.96726663713343,2.20136185665615,2.15988614968956,3.56781192752533,2.04594278009608,3.82222211384214,3.90027415379882
5.04622298688363,2.07422959195193,2.68750481255044,3.45842815050855,3.30562530620955,3.3657689448446,4.39713875437155,3.15707272174768,3.51311915926635,3.84534886525944
5.12950267159552,2.04870654375206,3.6184866672023,2.24216948822141,4.04040487855673,2.54288641083986,2.62236671103165,4.74306802940555,3.51323210960254,2.2026197121013
5.06628687964558,4.98860589323933,4.41064988842709,2.41614003339782,4.90365320187993,2.61748076067306,3.47391777206212,3.15884535177611,2.04585699271411,3.2709551283624
4.96203067246449,4.80843012156987,3.93369863427412,3.6715824236162,3.68081859569065,4.82761714234948,4.94561434467323,3.62714833649807,2.92895300406963,2.65260410541669
5.09409854639077,5.1182123818823,3.97042588789352,2.75878527876921,4.15071848384105,3.13797137583606,2.67236632178538,4.23275924660265,3.2855080680456,2.95775065501221
4.80966409139657,5.03462097469859,3.01509148720725,2.2208185121417,2.8502742680721,3.87872042367235,4.13758596591651,2.99999729520641,3.68639319692738,2.724860382732
5.23158209331373,5.2799566712425,4.08811377699993,4.287945875898,4.406758710742,2.55050720577128,2.45037817792036,2.97474571457133,4.76229640096426,2.00345715507865
5.11694105204827,5.0234919169254,3.52132960478569,3.81910632783547,3.88765807496384,3.97762285498902,3.57717751828022,3.27122911042534,3.55076725757681,2.67145148315467
4.83870943546166,4.93369084835983,3.70688678754038,2.99898159573786,4.72688273573294,4.20407873205841,4.48542747017927,2.82890404714271,4.22011990938336,4.90749386604875
5.0109106491624,5.05565898266107,4.37877263139268,4.72899085632525,3.18837556708604,3.48703829897568,2.380581632955,3.878270448884,3.85353842750192,3.29720859578811
5.14326632389982,4.76288167019293,4.51630106399891,3.77008159039542,2.92485324200243,4.60615623136982,4.45904984511435,2.13079353468493,2.61724852886982,4.88992138556205
5.11154619641092,4.83282118932128,3.58214571472929,4.83927718829364,4.19508248916827,4.49551383336075,2.73801024910063,3.81960436026566,3.52606712235138,2.76746034738608
5.29638680317538,5.10205465022789,2.74285192914556,4.70699161617085,4.08502570539713,4.94989647599868,2.29105389653705,3.25114729069173,2.18318704352714,2.40629161708057
4.87740244902103,4.93337581975521,2.70815120194611,3.16090411623009,3.30590049666353,4.00055067520589,2.49110436043702,2.13085706741549,4.32350638369098,3.6877760796342
5.22322732309808,4.98680781072951,2.54695730749615,4.15544298477471,4.42255967110395,3.92858042614534,3.99306561192498,4.98022322147153,2.6127405918669,3.29974802327342
5.20730960198824,4.97695565811561,2.56273894913131,4.48204116453417,2.91683913464658,2.13543585455045,4.03228435036726,3.87968312297016,4.5712207837496,4.58868237934075
4.96750337361943,4.86989747624509,4.07346422415704,4.74146613385528,4.74366593989544,2.57253932743333,2.39885562844574,4.51652045501396,3.54131544637494,4.74643083359115
4.80481466143562,4.59626226818352,3.9691206468648,2.39185639633797,3.88948816852644,2.09776173112914,4.93857195414603,3.19125388958491,2.75486404215917,3.85492679406889
4.7821709618231,5.06976699403532,3.22127102399576,2.13325123023242,4.33149277418852,4.54158343374729,2.43983742687851,4.85926695726812,4.43824834050611,4.52279189345427
5.09155739158899,5.15232790152937,3.56232795360556,4.96470160339959,4.15143167693168,3.27337176795118,4.82545026182197,3.13519334071316,2.20100767305121,2.86476535489783
4.98577465325582,4.74225675292997,3.84152432569176,3.16843806137331,3.98952856822871,4.45161031582393,4.10105523467064,4.45968526252545,2.07858043652959,4.69738560379483
5.35582053337029,5.29648054369172,3.06239060482806,4.13316023931839,4.10927600204013,2.45497997966595,3.70388871058822,2.02167965425178,3.7887689366471,2.42330972966738
5.10702759209924,5.07703096473745,4.1954841939797,3.57782023074105,2.57790754386224,3.21753231692128,2.73904696828686,4.6212279626634,4.54068129928783,2.42575059016235
4.9256110249673,5.26832805899877,3.50615174871719,3.16070382576436,3.79423464369029,4.16752679459751,3.02261459734291,2.22183198062703,3.35719748423435,3.73870273726061
4.79489155030058,4.80856590575154,4.70353300628679,4.15570049220696,4.301511565689,2.17890148540027,4.51928583625704,4.45011275261641,3.50653193192557,4.98506230441853
4.88351966507895,5.03335625767085,3.2146216560469,4.64054215233773,2.70912779564969,2.99104766966775,4.76456439867616,3.7581291096285,2.62897882214747,3.60043955710717
5.06857767857947,4.97999720821224,3.23070290284941,2.36348058911972,4.07466818764806,4.3302920057904,3.54609466157854,4.04823906347156,4.1467585710343,2.38553172512911
4.90981307058867,5.15370148637636,5.05810892693624,3.10115671041422,2.27671723300591,4.52137803542428,4.6643365949858,4.14247317076661,3.60914016049355,2.53135821502656
5.10284602404614,4.88482808641746,3.37685292015495,4.36979559063911,4.21112372097559,4.61174459080212,4.11221660906449,2.84031583578326,2.14741828595288,4.32365081994794
4.93313238956604,4.99798046560951,2.09230396266858,2.64680069568567,4.83404321433045,4.85912570473738,3.27128836908378,4.02054067468271,4.46814464102499,3.95153330685571
4.97888801824111,4.64426817025121,3.51776608124264,3.86218028282747,3.99226295528933,3.15186725743115,2.90080731012858,2.89111813530326,2.75748939602636,3.66852211812511
4.85389806543843,4.8444757114259,4.50374777365361,3.1331670708023,4.00224672397599,4.8518958997447,4.8901533219032,3.71313732420094,3.56434680195525,4.23652145825326
5.38100871698174,5.02500677673302,4.42102351581896,3.81210589990951,3.26006502308883,4.11231387685984,2.37446178821847,2.16411854419857,2.98097630101256,3.02963862800971
5.06652434629408,4.85873570152236,3.77279038807407,3.69355480466038,2.41390076745301,3.26594418147579,4.04102159873582,3.04282525042072,2.33110652398318,3.17372068809345
5.04612672809989,4.9912861028377,3.93671742727916,4.08332990040071,3.40809534094296,3.17394828191027,4.45951743097976,3.49303725291975,4.55519651272334,3.05656868545339
4.66162751702319,4.90641480521496,3.45850210293465,4.44243105966598,2.28126272791997,2.63170023681596,2.64882446569391,3.59506695414893,3.87392011051998,3.86837631626986
5.13195837990987,5.1213860272323,4.74970457225313,3.36105270357803,4.2622200534679,4.25744054280221,3.78226153715514,4.44730513216928,4.54419807135127,2.48223779047839
4.79527528222406,5.23369766174991,1.90305046409119,3.10989408520982,3.09898371668532,3.33523355145007,2.48508779192343,3.53097939956933,2.3780354342889,2.7393065970391
4.82169568512914,4.8354997174385,3.65838605927656,4.46797711472027,3.70440914505161,3.35994452727027,3.21657955856062,4.54683740483597,4.00475483806804,4.84300676360726
5.18366823420433,4.93859268828105,4.05797370430146,3.53787281434052,3.14906394248828,2.24975257785991,2.71665529720485,3.78257858962752,3.82379909139127,4.96502487454563
4.90945987069835,5.28795225167395,4.56782658996542,4.22474547591992,2.60971610015258,3.09550708625466,3.58279653661884,3.61368587403558,4.83699907222763,3.60698893666267
4.65032554399936,4.56021534916326,4.61694429550491,4.54801543452777,3.60579615761526,4.68485871748999,4.01286440342665,3.88112124032341,3.74187328643166,2.13592305965722
5.35398082197787,4.93603244165185,4.39042870027455,3.32089914614335,3.15754174720496,3.63331353780814,4.72269491059706,2.87592142843641,2.90939855901524,3.80679936381057
4.5245186149215,5.41294085682867,2.75318207107084,3.21772491978481,4.58685607789084,2.0924811991863,2.99839154747315,3.70171741489321,4.80433741211891,4.16503795189783
5.11456230597192,5.43871801381285,4.07286419990664,4.55275283241645,2.28069063439034,3.16529924958013,2.72760949819349,4.99849994736724,4.53307808679529,3.74906862922944
5.20344984981692,5.03131906467003,4.12188928024104,4.18107383605093,2.19034561351873,2.34018573793583,2.929966208525,4.76136190537363,3.27372006466612,3.57942033256404
4.87380642666789,4.82727820987727,3.67852766325141,3.84521075454541,2.50029211165383,2.83176337694749,2.68041660473682,4.30802958155982,3.45699525577947,3.0613002369646
5.08885741028231,5.03309148389809,4.56296564238284,4.10000318987295,4.80696569406427,4.15855949302204,2.36900940351188,4.53119813487865,4.30556045589037,2.24018535553478
5.08782607767771,4.8694451208106,2.93611465793849,4.24451889190823,3.32752692583017,3.12807555496693,2.80326687661,4.76683960552327,2.756830454804,2.38517844886519
5.2081246305829,5.2905634564583,4.95252427372215,2.78554292814806,4.02318884828128,3.9033798633609,4.7709609111771,3.80237041017972,4.43611988471821,3.09762616897933
