f1,f2,f3,f4,f5
5.18319841158804,5.12397001491374,3.74287220153295,4.82898799073882,2.13696071063168
5.16012447130195,4.84849796786083,2.17948364422194,2.81343704345636,3.86010108119808
4.81268619317284,5.17030493630124,3.40036667936286,3.49522594735026,4.59467596467584
4.71984251320085,4.85041400581674,3.41554156377702,2.11006364575587,2.58760748174973
5.03205550799864,5.1260479659308,4.66226606792652,4.40521169849671,2.84629535977729
4.94520752504496,5.21933232662071,4.09040229548015,3.21567369764671,4.59556126617827
4.80289217748754,4.80231141552336,3.36871038388989,3.38037771568634,2.0961051415652
5.01678613590301,5.22159900819592,2.27788051303787,4.7934564515017,4.34706612606533
4.73600069470262,4.90209342575752,3.26215709905514,3.16964217694476,3.36520848190412
5.03224527026524,5.05887067768739,2.77919843416104,4.23744910722598,2.24036566563882
4.87501432249162,5.04036749445775,3.32226639922308,4.35082548996434,4.72028261004016
5.1914328548385,4.91456072273236,4.62255796056405,2.62236875970848,2.56701996363699
5.48489782823231,5.05362057399956,3.56303928623516,2.16958018881269,4.23828760487959
4.81680415126264,4.75391381491523,3.45540151765208,2.99454150116071,3.29469223949127
5.21153283418859,4.97277262556301,3.18414591901351,4.05141555680893,4.01159659167752
5.16502994555366,5.16515816633303,4.46598260661543,4.30332280485891,2.56235363800079
4.98596115513893,4.56517507015414,2.29207563080546,3.95914817438461,4.64522951864637
4.9092707251886,4.70241476252835,3.10260764527448,4.80141198262572,2.1466023453977
5.3150615413675,4.76761248848061,2.35121814278162,2.01054785470478,2.66061466024257
4.59890843635275,4.68218206117091,4.56444412820737,3.13516727788374,2.78540139831603
4.87136104168127,5.08391660785927,3.31504058123192,3.93111215345562,4.30162971210666
4.71263131126844,4.8014143300488,3.33313071417454,2.29721783357672,3.15788751258515
5.27906268778922,4.56709058293421,3.44527144548555,2.04519038554281,2.83571932720952
4.96185931347103,4.87248624698391,3.07926761010423,2.44569521141239,2.23284653620794
4.89506576010607,4.92187294970504,2.1569236573072,4.23593093990348,3.50091458857059
5.63680889481327,5.17135709475562,2.21906552688226,4.5582402527798,3.3543543482665
4.98999254642247,4.77924957280023,1.81719372627242,2.97483637183905,4.95980483968742
4.9112501376267,5.23225785114774,2.12218395333566,2.80000852630474,2.42640302143991
5.05997305002723,5.07967254312572,2.84803338468281,2.730642326409,4.50150725455023
4.68631507584901,5.07247043152711,4.40835888671059,4.8687508746516,2.08858847012743
5.09806052853441,4.8294948659371,4.31910752855426,3.49180621816777,4.336276111193
4.98076735978401,5.39073357597961,2.37745354908022,4.08335472620092,2.68602182087488
5.09370502450603,4.96714583358057,4.97420920692373,4.74539574189112,2.40158035536297
4.80352587281243,4.63502048316433,2.54106243474095,3.82676536100917,2.57183277141303
4.79540323157041,4.9592287057215,3.58185652194073,2.7878265734762,2.64759391918778
4.86131706734476,4.61311118585359,3.30100065922326,4.75679221330211,4.80251417635009
4.84640208538144,4.93789797684266,4.76715349917531,4.13483923580498,4.96645296365023
5.25980999333672,4.91555459936208,4.482567074564,2.13148578139953,2.93007478560321
5.31582911236162,5.13636593808068,3.74418435923576,3.90052288048901,2.41139263799414
4.96862160939219,5.2018992371475,2.91590972589804,4.55819716351107,3.98295742017217
4.92821268788306,4.85477900701977,3.5380448987086,2.35728757805191,3.75474013015628
4.93419223391567,5.16122177367501,4.1754552064065,4.8561137097422,3.03219599765725
5.0138472955706,5.28486462193375,4.09347812913378,2.12251957925037,4.44186961534433
5.01938084674021,4.84317119903147,2.56768551860444,2.51179994503036,2.8495518786367
5.05800687755311,4.86951912670013,2.73351287400528,2.06946022878401,4.53752318187617
4.85066421179075,5.13015567263074,4.28185062433183,3.16972971963696,2.41106565645896
4.83062072223594,5.03660959398879,3.52852026073923,4.12783142272383,4.5858432687819
5.23941553274922,5.10975499208886,4.56187160132527,3.96726663713343,2.20136185665615
4.89027452777934,5.28093685890951,4.48812560108124,3.45842815050855,3.30562530620955
5.06060913904509,5.07741662391528,2.77757995316067,2.24216948822141,4.04040487855673
